"title","fiscal_year","n","median_salary","mean_salary","real_median","wage_index","cpi_index","rent_index","suppressed"
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST",2021,232,61893,63682.5172413793,73567.9908211533,118.600774153988,110.65187123857,119.137579303534,FALSE
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST",2022,231,61893,62555.2251082251,70033.0568765965,118.600774153988,116.237048769221,119.968709204972,FALSE
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST",2023,260,67633,68416.9115384615,72683.5073964991,129.599892691526,122.385199421188,125.45294384081,FALSE
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST",2024,254,69662,70784.9960629921,72381.6446857848,133.4879086345,126.5824846726,131.901715171281,FALSE
"SUBSTANCE ABUSE PREVENTION & INTERVENTION SPECIALIST",2025,279,71926,72951.1612903226,71926,137.82623692178,131.524337931956,138.829406942636,FALSE
"SUBSTITUTE PRINCIPAL",2015,1,,,,,100.484295953631,102.913721782668,TRUE
"SUBSTITUTE TEACHER",2014,31,57639,59335.6774193548,75809.3131406,100,100,100,FALSE
"SUBSTITUTE TEACHER",2015,27,,,,,100.484295953631,102.913721782668,TRUE
"SUBSTITUTE TEACHER",2016,30,59113,61403.4,76929.1026743381,102.557296275092,101.0644595854,106.641178909451,FALSE
"SUBSTITUTE TEACHER",2017,37,68385,68086.5135135135,87453.1063595764,118.643626711081,102.847025381756,109.624915604859,FALSE
"SUBSTITUTE TEACHER",2018,30,66200,67469.3333333333,83180.3900185417,114.852790645223,104.675046235713,112.134414076345,FALSE
"SUBSTITUTE TEACHER",2019,25,,,,,106.530687797474,114.748740835409,TRUE
"SUBSTITUTE TEACHER",2020,26,,,,,108.414239794744,117.935753675601,TRUE
"SUBSTITUTE TEACHER",2021,21,,,,,110.65187123857,119.137579303534,TRUE
"SUBSTITUTE TEACHER",2022,23,,,,,116.237048769221,119.968709204972,TRUE
"SUBSTITUTE TEACHER",2023,25,,,,,122.385199421188,125.45294384081,TRUE
"SUBSTITUTE TEACHER",2024,25,,,,,126.5824846726,131.901715171281,TRUE
"SUBSTITUTE TEACHER",2025,20,,,,,131.524337931956,138.829406942636,TRUE
"SUMMER COLLEGE INTERN",2017,1,,,,,102.847025381756,109.624915604859,TRUE
"SUMMER COLLEGE INTERN",2024,3,,,,,126.5824846726,131.901715171281,TRUE
"SUMMER GRADUATE INTERN",2014,3,,,,,100,100,TRUE
"SUMMER GRADUATE INTERN",2015,7,,,,,100.484295953631,102.913721782668,TRUE
"SUPERINTENDENT",2014,3,,,,,100,100,TRUE
"SUPERINTENDENT",2015,3,,,,,100.484295953631,102.913721782668,TRUE
"SUPERINTENDENT",2016,3,,,,,101.0644595854,106.641178909451,TRUE
"SUPERINTENDENT",2017,3,,,,,102.847025381756,109.624915604859,TRUE
"SUPERINTENDENT",2018,3,,,,,104.675046235713,112.134414076345,TRUE
"SUPERINTENDENT",2019,2,,,,,106.530687797474,114.748740835409,TRUE
"SUPERINTENDENT",2020,2,,,,,108.414239794744,117.935753675601,TRUE
"SUPERINTENDENT",2021,2,,,,,110.65187123857,119.137579303534,TRUE
"SUPERINTENDENT",2022,1,,,,,116.237048769221,119.968709204972,TRUE
"SUPERINTENDENT",2023,1,,,,,122.385199421188,125.45294384081,TRUE
"SUPERINTENDENT",2024,1,,,,,126.5824846726,131.901715171281,TRUE
"SUPERINTENDENT",2025,1,,,,,131.524337931956,138.829406942636,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2014,13,,,,,100,100,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2015,11,,,,,100.484295953631,102.913721782668,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2016,10,,,,,101.0644595854,106.641178909451,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2017,10,,,,,102.847025381756,109.624915604859,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2018,8,,,,,104.675046235713,112.134414076345,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2019,9,,,,,106.530687797474,114.748740835409,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2020,7,,,,,108.414239794744,117.935753675601,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2021,7,,,,,110.65187123857,119.137579303534,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2022,9,,,,,116.237048769221,119.968709204972,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2023,11,,,,,122.385199421188,125.45294384081,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2024,11,,,,,126.5824846726,131.901715171281,TRUE
"SUPERINTENDENT OF ADULT INSTITUTIONS",2025,11,,,,,131.524337931956,138.829406942636,TRUE
"SUPERINTENDENT OF LAUNDRIES",2014,1,,,,,100,100,TRUE
"SUPERINTENDENT OF LAUNDRIES",2015,1,,,,,100.484295953631,102.913721782668,TRUE
"SUPERINTENDENT OF LAUNDRIES",2016,1,,,,,101.0644595854,106.641178909451,TRUE
"SUPERINTENDENT OF LAUNDRIES",2017,1,,,,,102.847025381756,109.624915604859,TRUE
"SUPERINTENDENT OF LAUNDRIES",2018,1,,,,,104.675046235713,112.134414076345,TRUE
"SUPERINTENDENT OF LAUNDRIES",2019,1,,,,,106.530687797474,114.748740835409,TRUE
"SUPERINTENDENT OF LAUNDRIES",2020,1,,,,,108.414239794744,117.935753675601,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2014,19,,,,,100,100,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2015,19,,,,,100.484295953631,102.913721782668,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2016,18,,,,,101.0644595854,106.641178909451,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2017,17,,,,,102.847025381756,109.624915604859,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2018,18,,,,,104.675046235713,112.134414076345,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2019,20,,,,,106.530687797474,114.748740835409,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2020,21,,,,,108.414239794744,117.935753675601,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2021,20,,,,,110.65187123857,119.137579303534,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2022,16,,,,,116.237048769221,119.968709204972,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2023,22,,,,,122.385199421188,125.45294384081,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2024,21,,,,,126.5824846726,131.901715171281,TRUE
"SUPERINTENDENT OF WATER AND SEWER SYSTEMS",2025,20,,,,,131.524337931956,138.829406942636,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2014,10,,,,,100,100,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2015,14,,,,,100.484295953631,102.913721782668,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2016,13,,,,,101.0644595854,106.641178909451,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2017,13,,,,,102.847025381756,109.624915604859,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2018,12,,,,,104.675046235713,112.134414076345,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2019,11,,,,,106.530687797474,114.748740835409,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2020,9,,,,,108.414239794744,117.935753675601,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2021,9,,,,,110.65187123857,119.137579303534,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2022,9,,,,,116.237048769221,119.968709204972,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2023,7,,,,,122.385199421188,125.45294384081,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2024,8,,,,,126.5824846726,131.901715171281,TRUE
"SUPERVISING ACCOUNTANT INVESTIGATOR",2025,7,,,,,131.524337931956,138.829406942636,TRUE
"SUPERVISING BLASTING INSPECTOR",2014,6,,,,,100,100,TRUE
"SUPERVISING BLASTING INSPECTOR",2015,6,,,,,100.484295953631,102.913721782668,TRUE
"SUPERVISING BLASTING INSPECTOR",2016,8,,,,,101.0644595854,106.641178909451,TRUE
"SUPERVISING BLASTING INSPECTOR",2017,8,,,,,102.847025381756,109.624915604859,TRUE
"SUPERVISING BLASTING INSPECTOR",2018,7,,,,,104.675046235713,112.134414076345,TRUE
"SUPERVISING BLASTING INSPECTOR",2019,9,,,,,106.530687797474,114.748740835409,TRUE
"SUPERVISING BLASTING INSPECTOR",2020,7,,,,,108.414239794744,117.935753675601,TRUE
"SUPERVISING BLASTING INSPECTOR",2021,7,,,,,110.65187123857,119.137579303534,TRUE
"SUPERVISING BLASTING INSPECTOR",2022,6,,,,,116.237048769221,119.968709204972,TRUE
"SUPERVISING BLASTING INSPECTOR",2023,8,,,,,122.385199421188,125.45294384081,TRUE
"SUPERVISING BLASTING INSPECTOR",2024,5,,,,,126.5824846726,131.901715171281,TRUE
"SUPERVISING BLASTING INSPECTOR",2025,3,,,,,131.524337931956,138.829406942636,TRUE
"SUPERVISING BOOKBINDER",2016,1,,,,,101.0644595854,106.641178909451,TRUE
"SUPERVISING BOOKBINDER",2017,1,,,,,102.847025381756,109.624915604859,TRUE
"SUPERVISING BOOKBINDER",2018,1,,,,,104.675046235713,112.134414076345,TRUE
"SUPERVISING BOOKBINDER",2019,1,,,,,106.530687797474,114.748740835409,TRUE
"SUPERVISING BOOKBINDER",2020,1,,,,,108.414239794744,117.935753675601,TRUE
"SUPERVISING BOOKBINDER",2021,1,,,,,110.65187123857,119.137579303534,TRUE
"SUPERVISING BOOKBINDER",2022,1,,,,,116.237048769221,119.968709204972,TRUE
"SUPERVISING BOOKBINDER",2023,1,,,,,122.385199421188,125.45294384081,TRUE
"SUPERVISING CHIEF SURGEON",2014,1,,,,,100,100,TRUE
"SUPERVISING CHIEF SURGEON",2015,1,,,,,100.484295953631,102.913721782668,TRUE
"SUPERVISING CHIEF SURGEON",2016,1,,,,,101.0644595854,106.641178909451,TRUE
"SUPERVISING CHIEF SURGEON",2017,1,,,,,102.847025381756,109.624915604859,TRUE
"SUPERVISING CHIEF SURGEON",2018,1,,,,,104.675046235713,112.134414076345,TRUE
"SUPERVISING CHIEF SURGEON",2019,1,,,,,106.530687797474,114.748740835409,TRUE
"SUPERVISING CHIEF SURGEON",2020,1,,,,,108.414239794744,117.935753675601,TRUE
"SUPERVISING CHIEF SURGEON",2021,1,,,,,110.65187123857,119.137579303534,TRUE
"SUPERVISING CHIEF SURGEON",2022,1,,,,,116.237048769221,119.968709204972,TRUE
"SUPERVISING CHIEF SURGEON",2023,1,,,,,122.385199421188,125.45294384081,TRUE
"SUPERVISING CHIEF SURGEON",2024,1,,,,,126.5824846726,131.901715171281,TRUE
"SUPERVISING CHIEF SURGEON",2025,1,,,,,131.524337931956,138.829406942636,TRUE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2014,91,65000,65759.1538461538,85490.8196557713,100,100,100,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2015,77,66990,67813,87683.5063075682,103.061538461538,100.484295953631,102.913721782668,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2016,76,63904,67951.7105263158,83164.0650500043,98.3138461538462,101.0644595854,106.641178909451,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2017,63,65850,69791.1904761905,84211.2605655934,101.307692307692,102.847025381756,109.624915604859,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2018,66,69119.5,71274.6818181818,86848.7457384682,106.337692307692,104.675046235713,112.134414076345,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2019,54,71080,73898.9814814815,87756.4027182138,109.353846153846,106.530687797474,114.748740835409,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2020,52,72273.5,75920.1153846154,87679.6651023148,111.19,108.414239794744,117.935753675601,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2021,51,72496,76020.9607843137,86171.0542802955,111.532307692308,110.65187123857,119.137579303534,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2022,45,76346,77503.5111111111,86386.8896369643,117.455384615385,116.237048769221,119.968709204972,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2023,46,83739,85505.847826087,89992.2260712291,128.829230769231,122.385199421188,125.45294384081,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2024,47,85245,87081.3191489362,88573.0139995941,131.146153846154,126.5824846726,131.901715171281,FALSE
"SUPERVISING COMPUTER SERVICE TECHNICIAN",2025,44,88381,90565.2954545455,88381,135.970769230769,131.524337931956,138.829406942636,FALSE
"SUPERVISING DEMOLITION INSPECTOR",2014,3,,,,,100,100,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2015,3,,,,,100.484295953631,102.913721782668,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2016,3,,,,,101.0644595854,106.641178909451,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2017,4,,,,,102.847025381756,109.624915604859,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2018,4,,,,,104.675046235713,112.134414076345,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2019,4,,,,,106.530687797474,114.748740835409,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2020,4,,,,,108.414239794744,117.935753675601,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2021,4,,,,,110.65187123857,119.137579303534,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2022,4,,,,,116.237048769221,119.968709204972,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2023,4,,,,,122.385199421188,125.45294384081,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2024,4,,,,,126.5824846726,131.901715171281,TRUE
"SUPERVISING DEMOLITION INSPECTOR",2025,4,,,,,131.524337931956,138.829406942636,TRUE
"SUPERVISING DEPUTY SHERIFF AL 1 ONLY 40 HR",2014,13,,,,,100,100,TRUE
"SUPERVISING DEPUTY SHERIFF AL 1 ONLY 40 HR",2015,13,,,,,100.484295953631,102.913721782668,TRUE
"SUPERVISING DEPUTY SHERIFF AL 1 ONLY 40 HR",2016,12,,,,,101.0644595854,106.641178909451,TRUE
"SUPERVISING DEPUTY SHERIFF AL 1 ONLY 40 HR",2017,12,,,,,102.847025381756,109.624915604859,TRUE
"SUPERVISING DEPUTY SHERIFF AL 1 ONLY 40 HR",2018,14,,,,,104.675046235713,112.134414076345,TRUE
"SUPERVISING DEPUTY SHERIFF AL 1 ONLY 40 HR",2019,14,,,,,106.530687797474,114.748740835409,TRUE
"SUPERVISING DEPUTY SHERIFF AL 1 ONLY 40 HR",2020,14,,,,,108.414239794744,117.935753675601,TRUE
"SUPERVISING DEPUTY SHERIFF AL 1 ONLY 40 HR",2021,11,,,,,110.65187123857,119.137579303534,TRUE
"SUPERVISING DEPUTY SHERIFF AL 1 ONLY 40 HR",2022,9,,,,,116.237048769221,119.968709204972,TRUE
"SUPERVISING DEPUTY SHERIFF AL 1 ONLY 40 HR",2023,6,,,,,122.385199421188,125.45294384081,TRUE
"SUPERVISING DEPUTY SHERIFF AL 1 ONLY 40 HR",2024,11,,,,,126.5824846726,131.901715171281,TRUE
"SUPERVISING DEPUTY SHERIFF AL 1 ONLY 40 HR",2025,8,,,,,131.524337931956,138.829406942636,TRUE
"SUPERVISING DOCKMASTER",2014,4,,,,,100,100,TRUE
"SUPERVISING DOCKMASTER",2015,5,,,,,100.484295953631,102.913721782668,TRUE
"SUPERVISING DOCKMASTER",2016,5,,,,,101.0644595854,106.641178909451,TRUE
"SUPERVISING DOCKMASTER",2017,5,,,,,102.847025381756,109.624915604859,TRUE
"SUPERVISING DOCKMASTER",2018,6,,,,,104.675046235713,112.134414076345,TRUE
"SUPERVISING DOCKMASTER",2019,6,,,,,106.530687797474,114.748740835409,TRUE
"SUPERVISING DOCKMASTER",2020,7,,,,,108.414239794744,117.935753675601,TRUE
"SUPERVISING DOCKMASTER",2021,7,,,,,110.65187123857,119.137579303534,TRUE
"SUPERVISING DOCKMASTER",2022,7,,,,,116.237048769221,119.968709204972,TRUE
"SUPERVISING DOCKMASTER",2023,7,,,,,122.385199421188,125.45294384081,TRUE
"SUPERVISING DOCKMASTER",2024,3,,,,,126.5824846726,131.901715171281,TRUE
"SUPERVISING DOCKMASTER",2025,2,,,,,131.524337931956,138.829406942636,TRUE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2014,454,64492,63526.3259911894,84822.676019077,100,100,100,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2015,496,64492,63753.6068548387,84413.8630958007,100,100.484295953631,102.913721782668,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2016,487,64492,64086.498973306,83929.2827241624,100,101.0644595854,106.641178909451,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2017,510,69108,68487.668627451,88377.7037990437,107.157476896359,102.847025381756,109.624915604859,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2018,533,71202,71822.8780487805,89465.4098202448,110.404391242325,104.675046235713,112.134414076345,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2019,541,71202,72004.5878003697,87907.0256941792,110.404391242325,106.530687797474,114.748740835409,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2020,534,71202,72703.2734082397,86379.7590349855,110.404391242325,108.414239794744,117.935753675601,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2021,531,71202,72465.2391713748,84632.9646720592,110.404391242325,110.65187123857,119.137579303534,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2022,505,82548,83021.2099009901,93404.5656059536,127.997270979346,116.237048769221,119.968709204972,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2023,534,82548,83519.1123595506,88712.2879151629,127.997270979346,122.385199421188,125.45294384081,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2024,551,82548,84377.1996370236,85770.7215630066,127.997270979346,126.5824846726,131.901715171281,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST",2025,613,82548,83064.3539967374,82548,127.997270979346,131.524337931956,138.829406942636,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2014,34,88801,96344.5,116794.927326956,100,100,100,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2015,31,88801,96150.1612903226,116232.020355551,100,100.484295953631,102.913721782668,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2016,35,88801,94766.8857142857,115564.786875711,100,101.0644595854,106.641178909451,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2017,33,95186,103121.181818182,121727.153351505,107.190234344208,102.847025381756,109.624915604859,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2018,39,105041,112413.256410256,131984.159334405,118.288082341415,104.675046235713,112.134414076345,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2019,43,105041,113960.511627907,129685.14769167,118.288082341415,106.530687797474,114.748740835409,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2020,43,105041,115147.279069767,127432.042200976,118.288082341415,108.414239794744,117.935753675601,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2021,41,105041,115640.365853659,124855.077696101,118.288082341415,110.65187123857,119.137579303534,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2022,56,105041,114784.232142857,118855.80481435,118.288082341415,116.237048769221,119.968709204972,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2023,54,105041,114839.796296296,112884.957054037,118.288082341415,122.385199421188,125.45294384081,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2024,53,117354,129803.490566038,121935.56789147,132.153917185617,126.5824846726,131.901715171281,FALSE
"SUPERVISING EMERGENCY MEDICAL SERVICE SPECIALIST DPTY CHIEFS",2025,52,117354,129946.230769231,117354,132.153917185617,131.524337931956,138.829406942636,FALSE
"SUPERVISING FIRE ALARM DISPATCHER",2014,30,67280,68934.1333333333,88489.5745606199,100,100,100,FALSE
"SUPERVISING FIRE ALARM DISPATCHER",2015,37,67280,67584.6756756757,88063.0885859559,100,100.484295953631,102.913721782668,FALSE
"SUPERVISING FIRE ALARM DISPATCHER",2016,35,67280,68262.3142857143,87557.5597234021,100,101.0644595854,106.641178909451,FALSE
"SUPERVISING FIRE ALARM DISPATCHER",2017,35,74282,75734.8857142857,94994.3941888141,110.407253269917,102.847025381756,109.624915604859,FALSE
"SUPERVISING FIRE ALARM DISPATCHER",2018,37,74282,75100.3243243243,93335.4340084187,110.407253269917,104.675046235713,112.134414076345,FALSE
"SUPERVISING FIRE ALARM DISPATCHER",2019,39,74282,75556.5897435897,91709.6385300275,110.407253269917,106.530687797474,114.748740835409,FALSE
"SUPERVISING FIRE ALARM DISPATCHER",2020,39,74282,76652.3846153846,90116.3065733658,110.407253269917,108.414239794744,117.935753675601,FALSE
"SUPERVISING FIRE ALARM DISPATCHER",2021,38,74282,77308.7631578947,88293.9507565784,110.407253269917,110.65187123857,119.137579303534,FALSE
"SUPERVISING FIRE ALARM DISPATCHER",2022,39,79797,81576.0769230769,90291.7589966841,118.604340071344,116.237048769221,119.968709204972,FALSE
"SUPERVISING FIRE ALARM DISPATCHER",2023,39,79797,80993.4102564103,85755.8564564405,118.604340071344,122.385199421188,125.45294384081,FALSE
"SUPERVISING FIRE ALARM DISPATCHER",2024,40,87197,89917.825,90601.221206201,129.603151010702,126.5824846726,131.901715171281,FALSE
"SUPERVISING FIRE ALARM DISPATCHER",2025,41,89813,93707.4146341463,89813,133.491379310345,131.524337931956,138.829406942636,FALSE
"SUPERVISING FIRE MARSHAL",2014,25,,,,,100,100,TRUE
"SUPERVISING FIRE MARSHAL",2015,29,,,,,100.484295953631,102.913721782668,TRUE
"SUPERVISING FIRE MARSHAL",2016,28,,,,,101.0644595854,106.641178909451,TRUE
"SUPERVISING FIRE MARSHAL",2017,31,116113,121722.709677419,148489.325710748,100,102.847025381756,109.624915604859,FALSE
"SUPERVISING FIRE MARSHAL",2018,31,119596,124885.35483871,150272.536626246,102.999664120297,104.675046235713,112.134414076345,FALSE
"SUPERVISING FIRE MARSHAL",2019,33,119596,125033.848484848,147654.962570167,102.999664120297,106.530687797474,114.748740835409,FALSE
"SUPERVISING FIRE MARSHAL",2020,33,119596,123795.666666667,145089.655649394,102.999664120297,108.414239794744,117.935753675601,FALSE
"SUPERVISING FIRE MARSHAL",2021,30,129104,135117.833333333,153457.12579733,111.188239043001,110.65187123857,119.137579303534,FALSE
"SUPERVISING FIRE MARSHAL",2022,30,124443,131448.3,140809.521220401,107.174045972458,116.237048769221,119.968709204972,FALSE
"SUPERVISING FIRE MARSHAL",2023,25,,,,,122.385199421188,125.45294384081,TRUE
"SUPERVISING FIRE MARSHAL",2024,24,,,,,126.5824846726,131.901715171281,TRUE
"SUPERVISING FIRE MARSHAL",2025,24,,,,,131.524337931956,138.829406942636,TRUE
"SUPERVISING HOUSEKEEPER",2014,1,,,,,100,100,TRUE
"SUPERVISING HOUSEKEEPER",2015,1,,,,,100.484295953631,102.913721782668,TRUE
"SUPERVISING HOUSEKEEPER",2016,1,,,,,101.0644595854,106.641178909451,TRUE
"SUPERVISING HOUSEKEEPER",2017,2,,,,,102.847025381756,109.624915604859,TRUE
"SUPERVISING HOUSEKEEPER",2018,2,,,,,104.675046235713,112.134414076345,TRUE
"SUPERVISING HOUSEKEEPER",2019,2,,,,,106.530687797474,114.748740835409,TRUE
"SUPERVISING HOUSEKEEPER",2020,2,,,,,108.414239794744,117.935753675601,TRUE
"SUPERVISING HOUSEKEEPER",2021,2,,,,,110.65187123857,119.137579303534,TRUE
"SUPERVISING HOUSEKEEPER",2022,2,,,,,116.237048769221,119.968709204972,TRUE
"SUPERVISING HOUSEKEEPER",2023,2,,,,,122.385199421188,125.45294384081,TRUE
"SUPERVISING HOUSEKEEPER",2024,2,,,,,126.5824846726,131.901715171281,TRUE
